,ARE,AMT,AVB,BXP,CPT,CBRE,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,INVH,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,SPG,UDR,VTR,VICI,WELL,WY
2002-07-01,48.929999351501465,3.2949999570846558,46.295000076293945,39.81750011444092,37.054999351501465,0.0,3.774999976158142,0.0,11.12000036239624,28.545000076293945,54.45500087738037,0.0,27.744999885559082,19.43647527694702,10.99363660812378,0.0,12.625795364379883,16.488749980926514,26.679999828338623,30.855000019073486,36.86000061035156,17.797964572906494,29.97499990463257,1.5000000298023224,33.921308517456055,15.735000133514404,14.822427749633789,0.0,29.665000438690186,63.28999900817871
2002-07-02,47.757500648498535,2.762499988079071,46.15250110626221,39.56999969482422,37.234999656677246,0.0,3.5824999809265137,0.0,10.799999952316284,28.257500171661377,54.28999996185303,0.0,27.71250009536743,19.173497200012207,10.814978122711182,0.0,12.031217336654663,16.477499961853027,26.71999979019165,30.024999618530273,36.75500011444092,17.348595142364502,30.307499885559082,1.3875000178813934,33.58021545410156,15.792500257492065,14.811008214950562,0.0,29.24500036239624,62.142499923706055
2002-07-03,47.109999656677246,2.599999964237213,45.545000076293945,39.11250019073486,36.74499988555908,0.0,3.6700000166893005,0.0,10.800000190734863,27.812500476837158,53.4950008392334,0.0,27.40999984741211,18.79439878463745,10.401370525360107,0.0,11.411994457244873,16.31874990463257,26.6875,29.53000020980835,36.364999771118164,17.15116262435913,30.34999990463257,1.3225000202655792,33.41082954406738,15.607499837875366,14.756765842437744,0.0,28.674999713897705,61.105000495910645
2002-07-05,47.410000801086426,2.7225000262260437,45.57749938964844,39.267499923706055,36.84249877929687,0.0,3.810000002384186,0.0,11.360000133514404,27.915000438690186,53.38000011444092,0.0,27.482500553131104,18.70104742050171,10.484581470489502,0.0,11.491065979003906,16.388750076293945,26.65250015258789,29.570000171661377,36.47249984741211,17.192345142364502,30.50999927520752,1.4350000023841858,33.47115898132324,15.620000123977661,14.713943243026733,0.0,28.869999885559082,62.09000015258789
2002-07-08,47.24749946594238,2.802500009536743,45.46749973297119,39.27999973297119,36.417500495910645,0.0,3.6949999928474426,0.0,13.199999809265137,27.875,52.8100004196167,0.0,27.759999752044678,18.750000476837158,10.46744990348816,0.0,11.737522840499878,16.312499523162842,26.605000019073486,29.417500019073486,36.39750099182129,17.221415042877197,30.18499994277954,1.3850000202655792,33.57557487487793,15.65999984741211,14.57690978050232,0.0,28.81749963760376,62.77750015258789
2002-07-09,47.32749938964844,2.732499897480011,45.15750026702881,38.9350004196167,36.06999969482422,0.0,3.6175000071525574,0.0,12.959999799728394,27.450000286102295,52.05500030517578,0.0,27.770000457763672,18.76821517944336,10.430739164352417,0.0,11.64510178565979,16.242499828338623,26.554999828338623,28.677500247955322,36.17500019073486,17.158430099487305,29.920000553131104,1.317499965429306,33.44099426269531,15.582499980926514,14.625442504882812,0.0,28.937500476837158,62.329999923706055
2002-07-10,46.739999771118164,2.6574999690055847,44.72999954223633,38.392499923706055,35.69000053405762,0.0,3.534999966621399,0.0,13.039999723434448,27.039999961853027,51.510000228881836,0.0,27.71999979019165,18.715847492218018,10.364659786224365,0.0,11.356541156768799,16.15500020980835,26.46500015258789,28.562499523162845,35.82499980926514,17.21778106689453,29.78499984741211,1.2600000202655792,33.204318046569824,15.042500019073486,14.73963713645935,0.0,28.875000476837158,60.92500019073486
2002-07-11,45.579999923706055,2.2549999952316284,43.96500110626221,37.52499961853027,34.84999942779541,0.0,3.349999964237213,0.0,12.399999856948853,26.509999752044678,50.48500156402588,0.0,27.045000076293945,18.15232229232788,10.176211595535278,0.0,11.303142309188843,15.769999742507935,26.0,28.210000038146973,35.257500648498535,16.684834957122803,29.22000026702881,1.2049999833106995,32.06734323501587,14.682500123977661,14.291424036026001,0.0,28.160000324249268,59.267499923706055
2002-07-12,45.43000030517578,2.2500000596046448,44.26000118255615,37.454999923706055,34.892499923706055,0.0,3.387499988079071,0.0,12.399999856948853,26.517500400543213,49.81750011444092,0.0,26.662500381469727,18.01570987701416,10.247185945510864,0.0,11.545491933822632,15.618750095367432,25.892499446868896,28.052500247955322,35.02250003814697,16.407461166381836,29.21750020980835,1.1824999749660492,32.00469255447388,14.859999895095825,14.208633422851562,0.0,28.11750030517578,58.885000228881836
2002-07-15,45.15499973297119,2.2049999833106995,43.85000038146973,37.207499504089355,34.84500026702881,0.0,3.2950000166893005,0.0,12.639999866485596,26.12249994277954,49.15750026702881,0.0,25.862500190734863,17.66279649734497,9.960841655731201,0.0,11.50236201286316,15.434999942779541,25.875000476837158,27.8100004196167,34.47249984741211,15.9593026638031,29.107499599456787,1.1875,31.58702850341797,14.557499885559082,13.45209527015686,0.0,28.03250026702881,57.59500026702881
2002-07-16,44.875,2.487500011920929,44.38999938964844,37.38000011444092,35.32499980926514,0.0,3.6449999809265137,0.0,13.039999723434448,26.394999980926514,49.54750061035156,0.0,26.585000038146973,17.959927558898926,10.198238134384155,0.0,11.3627028465271,15.586249828338621,26.299999713897705,28.134999752044678,34.76750087738037,16.26695728302002,29.492499828338623,1.4025000035762787,31.86315107345581,14.704999923706055,13.48064374923706,0.0,28.24749994277954,57.55000019073486
2002-07-17,44.820000648498535,2.8649999499320984,44.38749980926514,37.30749988555908,34.9399995803833,0.0,3.7175000309944153,0.0,14.480000019073486,26.21750020980835,49.52750015258789,0.0,26.674999713897705,18.17281436920166,10.075868606567383,0.0,11.371944904327393,15.462500095367432,26.24500036239624,28.22249984741211,34.72249984741211,16.391714572906494,29.58750009536743,1.6699999868869781,32.06734323501587,14.74750018119812,13.940276145935059,0.0,28.8725004196167,58.27999973297119
2002-07-18,44.01249885559081,2.700000047683716,43.49749946594238,36.609999656677246,33.445000648498535,0.0,3.4524999856948853,0.0,17.59999990463257,25.322499752044678,48.67250061035156,0.0,26.415000438690186,18.357240676879883,9.831130981445312,0.0,11.275416374206543,15.265000104904175,25.96250009536743,27.812499523162842,34.07749938964844,16.226986408233643,29.117499828338623,1.679999977350235,31.3132266998291,14.449999809265137,13.983099222183228,0.0,28.954999923706055,57.32499885559082
2002-07-19,41.90499973297119,2.5024999380111694,42.57999897003174,36.03499889373779,32.744998931884766,0.0,3.149999976158142,0.0,17.68000030517578,24.597500324249268,47.76249980926514,0.0,25.927500247955322,18.72495460510254,9.366128206253052,0.0,10.935510396957397,14.917500257492065,25.509999752044678,27.455000400543213,33.47500038146973,15.810320138931274,28.505000114440918,1.6925000250339508,30.51270294189453,14.02999997138977,14.20292329788208,0.0,28.612499713897705,54.59249973297119
2002-07-22,41.227500915527344,2.6524999737739563,41.464999198913574,35.98249912261963,32.06750011444092,0.0,3.040000021457672,0.0,15.440000057220459,24.03749990463257,47.427499771118164,0.0,25.394999980926514,18.56443500518799,9.116495609283447,0.0,10.361470699310303,14.514999866485596,24.56749963760376,27.202499866485596,33.260000228881836,15.660125970840454,28.21750020980835,1.7074999809265137,29.811955451965332,13.982500076293945,13.760420322418213,0.0,27.562500476837158,52.19499969482422
2002-07-23,39.52499866485595,2.415000021457672,41.10000038146973,35.499999046325684,31.387500286102295,0.0,2.897499978542328,0.0,14.640000104904175,23.457500457763672,46.197500228881836,0.0,24.284999847412113,17.915528297424316,8.999021053314209,0.0,10.06469464302063,14.289999961853027,24.075000286102295,26.697499752044678,32.779998779296875,14.831637859344482,27.43499994277954,1.6824999749660492,28.99982976913452,14.195000171661377,13.43782114982605,0.0,26.90500020980835,52.00999927520752
2002-07-24,38.59999942779541,2.397499978542328,40.3149995803833,34.250000953674316,30.58750009536743,0.0,2.612500011920929,0.0,14.559999942779541,23.09500026702881,45.07250118255615,0.0,23.240000247955322,17.652550220489502,8.805677652359009,0.0,9.978435277938843,13.733749866485596,23.384999752044678,26.420000076293945,32.637500286102295,13.892926454544066,26.509999752044678,1.6425000131130219,28.552000999450684,13.929999828338621,12.755510091781616,0.0,25.960000038146973,53.47749996185303
2002-07-25,39.6850004196167,2.4374999403953552,40.85750102996826,34.77499961853027,31.670000553131104,0.0,2.4399999380111694,0.0,14.319999933242798,23.702499866485596,46.042500495910645,0.0,24.387500286102295,18.73633909225464,8.954967975616455,0.0,10.4251389503479,14.15625,24.260000228881836,26.880000114440918,33.33250141143799,14.534883499145508,27.764999866485596,1.7225000262260437,29.10888671875,14.37749981880188,13.77183985710144,0.0,27.477499961853027,55.36750030517578
2002-07-26,41.845001220703125,2.2774999737739563,42.1225004196167,35.97500038146973,32.78749942779541,0.0,2.5575000047683716,0.0,13.119999647140503,24.755000114440918,48.077500343322754,0.0,25.375,19.157559394836426,9.187469482421875,0.0,10.435407400131226,14.602499961853027,24.890000343322754,27.594999313354492,34.515000343322754,15.592296361923218,28.84249973297119,1.6775000095367432,30.19481372833252,14.96749997138977,14.559781074523926,0.0,28.464999675750732,55.15250015258789
2002-07-29,42.92499923706055,2.3174999952316284,43.55000114440918,36.42500114440918,34.489999771118164,0.0,2.824999988079071,0.0,12.880000114440918,25.910000324249268,50.40999984741211,0.0,26.3725004196167,19.730191230773926,9.86294674873352,0.0,10.796878337860107,15.21500015258789,25.192500114440918,28.16249990463257,35.90999984741211,16.064680576324463,30.31749963760376,1.6525000035762787,31.6636004447937,15.459999799728394,14.791024446487427,0.0,28.81999969482422,58.46000003814697
2002-07-30,43.01000118255615,2.222499966621399,43.97249984741211,36.94000053405762,35.660000801086426,0.0,2.685000002384186,0.0,13.680000066757202,26.677499771118164,51.35249996185303,0.0,27.112500190734863,19.84631109237671,10.083211183547974,0.0,11.18196725845337,15.806249856948853,25.37750005722046,29.052500247955322,37.077500343322754,16.041666746139526,31.00500011444092,1.6899999976158142,32.6126275062561,15.827499866485596,14.865250825881958,0.0,29.167500019073486,58.98500061035156
2002-07-31,43.052499771118164,2.259999990463257,44.55250072479248,36.90499973297119,36.422499656677246,0.0,2.4375,0.0,14.559999942779541,26.687499523162842,51.477500915527344,0.0,27.389999389648438,19.97495412826538,10.528634548187256,0.0,11.74573802947998,15.964999914169312,25.5625,29.519999504089355,37.230000495910645,16.19428277015686,31.27750015258789,1.75,33.11382484436035,16.097500324249268,14.97088074684143,0.0,29.272500038146973,58.10749912261963
2002-08-01,43.07500076293945,2.2549999952316284,44.65750026702881,37.385000228881836,35.72500038146973,0.0,2.3774999380111694,0.0,14.879999876022339,26.02999973297119,51.09749984741211,0.0,27.302499771118164,19.672131538391113,10.286343574523926,0.0,11.966523170471191,15.857499837875366,25.612500190734863,29.257500171661377,37.5600004196167,16.234253883361816,31.1875,1.6899999976158142,33.02565002441406,15.999999523162842,14.879524946212769,0.0,29.170000076293945,58.297499656677246
2002-08-02,42.86999988555908,2.2350000143051147,44.34000015258789,36.94999980926514,34.90000057220459,0.0,2.227500021457672,0.0,15.039999961853027,25.835000038146973,50.44749927520751,0.0,26.96250009536743,19.732468605041504,9.801762104034424,0.0,11.764222860336304,15.575000047683716,25.197500228881836,29.164999961853027,36.77750015258789,16.04287815093994,30.867499828338623,1.542499989271164,32.80521774291992,15.664999961853027,15.045106887817383,0.0,28.985000133514404,56.78999996185303
2002-08-05,41.73750019073486,2.212500035762787,43.834999084472656,36.70750045776367,34.10000038146973,0.0,2.125,0.0,14.559999942779541,25.392499923706055,49.91249942779541,0.0,26.269999980926514,19.543488025665283,9.4566810131073,0.0,11.515711545944214,15.268750190734863,24.52500009536743,28.919999599456787,36.27750110626221,15.643168449401855,30.410000324249268,1.4850000143051147,32.83306121826172,15.332499980926514,15.056525945663452,0.0,28.642499923706055,54.6850004196167
2002-08-06,41.85000038146973,2.277500033378601,43.69499969482422,36.63749980926514,33.78250026702881,0.0,2.2024999856948853,0.0,13.839999914169312,24.767499446868896,50.045000076293945,0.0,26.172500133514404,19.288479328155518,9.481155157089233,0.0,11.460258722305298,15.25125002861023,24.212499618530273,29.049999713897705,35.977500915527344,15.799418687820435,30.259999752044678,1.3950000405311584,32.78897285461426,15.195000171661377,14.888089656829834,0.0,28.812500476837158,54.827500343322754
2002-08-07,42.8100004196167,1.8625000417232516,44.3125,37.140000343322754,34.20000076293945,0.0,2.0525000393390656,0.0,14.72000002861023,24.830000400543213,50.30749988555908,0.0,26.62249994277954,19.280510425567627,9.720998287200928,0.0,11.531115055084229,15.292500257492065,24.3149995803833,29.21250009536743,35.59749984741211,16.094961166381836,30.209999561309814,1.2999999821186066,32.782012939453125,15.317500114440918,14.75105619430542,0.0,29.197500228881836,54.55500030517578
2002-08-08,43.165000915527344,1.6349999904632568,44.81750011444092,37.78749942779541,34.39750003814697,0.0,1.9775000214576721,0.0,15.759999752044678,25.257500171661377,50.804999351501465,0.0,26.817500114440918,19.501366138458252,9.813998937606812,0.0,11.589649200439453,15.449999809265137,24.46999979019165,29.375,35.3075008392334,16.182170391082764,30.56749963760376,1.2900000214576721,32.744887351989746,15.384999990463259,14.762475967407227,0.0,29.11750030517578,55.50999927520752
2002-08-09,42.55250072479248,1.4900000095367432,44.34999847412109,37.34999942779541,33.78749942779541,0.0,1.3075000047683716,0.0,12.319999933242798,25.164999961853027,50.55500030517578,0.0,26.53249979019165,19.46949005126953,9.71855115890503,0.0,11.794003248214722,15.356249809265137,24.65749979019165,29.15999937057495,31.269999980926514,16.137354850769043,30.602499961853027,1.282499998807907,32.61494827270508,15.362499952316284,14.785314321517944,0.0,28.820000171661377,57.13000011444092
2002-08-12,42.402499198913574,1.362500011920929,44.885000228881836,37.572500228881836,33.90250110626221,0.0,1.1175000071525574,0.0,12.080000162124634,25.06749963760376,50.30500030517578,0.0,26.702500343322754,19.38410711288452,9.64023494720459,0.0,11.731361627578735,15.416250228881836,24.625,29.109999656677246,31.65999937057495,16.11312961578369,30.84249973297119,1.2899999916553497,32.858585357666016,15.567500114440918,14.799589157104492,0.0,28.537500381469727,57.4424991607666
2002-08-13,42.34499931335449,1.3574999868869781,45.33500003814697,37.989999771118164,34.09999942779541,0.0,1.1175000071525574,0.0,13.759999752044678,25.269999980926517,50.36750030517578,0.0,27.21250057220459,19.33287763595581,9.569260835647583,0.0,11.587594747543335,15.429999828338623,24.397499561309814,29.042500019073486,31.50749969482422,15.984738111495972,30.93250036239624,1.5125000178813934,33.06741714477539,15.767499923706055,14.830991983413696,0.0,28.394999980926514,56.69499969482422
2002-08-14,42.10000038146973,1.429999977350235,44.757500648498535,37.79249954223633,33.85249996185303,0.0,1.2249999940395355,0.0,13.839999914169312,25.25749969482422,50.109999656677246,0.0,27.257500171661377,18.82286024093628,9.500734329223633,0.0,11.436639547348022,15.326249837875366,24.18000030517578,28.807499885559082,31.46500015258789,15.994428157806396,30.87249994277954,1.472499966621399,32.433959007263184,15.80999994277954,14.985154628753662,0.0,28.350000381469727,55.01500129699707
