,APD,ALB,AMCR,AVY,BALL,CE,CF,CTVA,DOW,DD,EMN,ECL,FMC,FCX,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,STLD,VMC,WRK
2000-04-20,26.79810380935669,9.84375,0.0,61.328125,2.0800782442092896,0.0,0.0,0.0,0.0,48.96937561035156,22.5546875,18.4609375,12.552173614501953,5.109375,34.78125,36.626200675964355,20.2734375,0.0,53.328125,14.078125,24.0625,11.484375,10.796875,26.203125,26.96875,8.427083253860474,2.8925782442092896,42.59375,0.0
2000-04-24,28.21461582183838,10.0859375,0.0,61.453125,2.0253907442092896,0.0,0.0,0.0,0.0,51.06721496582031,23.4140625,18.6015625,12.531845808029175,5.0390625,35.109375,36.97641181945801,21.125,0.0,52.828125,14.078125,24.125,11.23828125,10.9375,26.9765625,27.296875,8.739583253860474,2.7988282442092896,43.609375,0.0
2000-04-25,29.804579257965088,10.59375,0.0,61.671875,2.0791015028953552,0.0,0.0,0.0,0.0,51.74178695678711,23.7578125,19.0625,12.504742860794067,5.0546875,35.4375,34.88973903656006,21.09375,0.0,53.5625,14.640625,23.484375,11.58984375,11.21875,27.4296875,28.015625,8.947916746139526,2.85546875,44.0234375,0.0
2000-04-26,28.879509449005127,10.3359375,0.0,63.671875,2.0537109971046448,0.0,0.0,0.0,0.0,50.400057792663574,23.40625,19.4296875,12.481027841567993,4.9765625,35.703125,35.09402942657471,21.59375,0.0,53.609375,15.390625,23.296875,11.546875,11.15625,27.5078125,28.5078125,8.651041746139526,2.875,44.46875,0.0
2000-04-27,28.431428909301758,10.390625,0.0,64.453125,2.010742485523224,0.0,0.0,0.0,0.0,51.156168937683105,23.171875,19.359375,12.602992296218872,4.9609375,35.796875,35.006476402282715,21.4453125,0.0,52.421875,15.6875,24.078125,11.28125,10.96875,27.0546875,27.75,8.536458492279053,2.828125,43.484375,0.0
2000-04-28,28.315795421600342,10.375,0.0,65.34375,1.98828125,0.0,0.0,0.0,0.0,52.97973346710205,25.640625,19.6015625,12.626707553863525,4.8828125,34.234375,34.61248970031738,22.1015625,0.0,52.78125,15.625,23.203125,10.96875,11.46875,27.09375,28.0703125,8.34375,2.81640625,43.78125,0.0
2000-05-01,28.850601196289062,10.5390625,0.0,65.875,1.921875238418579,0.0,0.0,0.0,0.0,54.32887554168701,26.21875,19.75,12.592828512191772,4.84375,34.171875,34.64167404174805,22.1796875,0.0,53.734375,15.703125,23.265625,10.93359375,11.671875,27.0625,27.921875,8.427083253860474,2.84375,43.796875,0.0
2000-05-02,29.327589988708496,10.6484375,0.0,66.140625,1.9130859971046448,0.0,0.0,0.0,0.0,55.833685874938965,26.2265625,19.9453125,12.782551050186157,5.140625,34.1875,35.342095375061035,22.9453125,0.0,52.515625,16.0625,25.21875,10.7578125,11.765625,27.2421875,27.421875,8.536458492279053,2.86328125,44.375,0.0
2000-05-03,28.749422073364258,10.9140625,0.0,65.859375,1.9326174855232239,0.0,0.0,0.0,0.0,55.322197914123535,26.0625,19.859375,12.70462942123413,5.2421875,33.90625,35.48801612854004,23.0546875,0.0,51.78125,15.84375,25.90625,10.796875,11.59375,26.5390625,27.015625,8.463541746139526,2.765625,43.8125,0.0
2000-05-04,28.98068904876709,10.9375,0.0,66.234375,1.9277342557907104,0.0,0.0,0.0,0.0,55.079426765441895,26.1015625,19.921875,12.45731258392334,5.75,33.96875,35.03565979003906,22.765625,0.0,52.0625,15.953125,27.234375,10.7109375,11.640625,26.6328125,26.90625,8.34375,2.67578125,43.75,0.0
2000-05-05,28.720513820648193,10.875,0.0,66.84375,1.9511717557907104,0.0,0.0,0.0,0.0,55.69654846191406,26.0234375,20.0703125,12.544551134109497,5.8984375,33.75,35.10862159729004,22.890625,0.0,52.4375,16.53125,26.6875,10.6484375,11.78125,27.1015625,26.7734375,8.348958492279053,2.80859375,43.65625,0.0
2000-05-08,28.89396381378174,10.9140625,0.0,66.96875,1.9658204913139343,0.0,0.0,0.0,0.0,55.04792404174805,25.6953125,19.6953125,12.799490451812744,5.65625,33.734375,35.51719951629639,23.0078125,0.0,52.90625,16.9375,26.296875,10.671875,11.875,27.4375,27.0390625,8.348958492279053,2.87109375,43.65625,0.0
2000-05-09,28.38806676864624,10.90625,0.0,66.0625,1.9765625,0.0,0.0,0.0,0.0,55.309226989746094,25.875,19.7109375,12.80626654624939,5.59375,33.96875,35.37127876281738,22.671875,0.0,53.4375,17.25,26.6875,10.5390625,11.765625,27.6875,27.0703125,8.244791746139526,2.79296875,44.375,0.0
2000-05-10,28.633788108825684,10.8515625,0.0,65.15625,2.002929985523224,0.0,0.0,0.0,0.0,54.751407623291016,25.4765625,20.0546875,12.694465160369873,5.4375,33.9375,34.16013431549072,22.3515625,0.0,53.4375,16.875,26.953125,10.43359375,11.84375,27.640625,26.3046875,8.1875,2.6660157442092896,45.03125,0.0
2000-05-11,31.365633010864258,10.90625,0.0,66.515625,2.0361329913139343,0.0,0.0,0.0,0.0,55.03309726715088,26.1328125,20.1796875,12.701241254806519,5.265625,33.78125,34.13094997406006,22.546875,0.0,53.734375,17.125,25.875,10.328125,11.921875,27.7734375,26.828125,8.270833253860474,2.70703125,45.890625,0.0
2000-05-12,32.01607370376587,10.90625,0.0,66.09375,2.0791017413139343,0.0,0.0,0.0,0.0,54.80700492858887,26.2578125,20.296875,12.901127815246582,5.3046875,33.53125,34.327942848205566,22.453125,0.0,53.828125,17.28125,25.546875,10.421875,12.015625,27.640625,26.859375,8.234375,2.75,46.671875,0.0
2000-05-15,32.189523696899414,10.90625,0.0,66.671875,2.1044922471046448,0.0,0.0,0.0,0.0,55.618712425231934,26.53125,20.359375,13.212814569473267,5.375,32.984375,36.59701633453369,22.515625,0.0,53.53125,17.03125,25.34375,10.5390625,12.34375,27.9765625,27.15625,8.427083492279053,2.7011719942092896,46.609375,0.0
2000-05-16,32.08834362030029,11.21875,0.0,66.34375,2.082031488418579,0.0,0.0,0.0,0.0,55.070159912109375,26.5546875,20.015625,13.48045825958252,5.671875,32.859375,37.16610908508301,22.84375,0.0,53.890625,16.96875,25.359375,10.6953125,12.40625,28.1953125,27.6640625,8.828125,2.64453125,47.234375,0.0
2000-05-17,31.741443157196045,11.2890625,0.0,66.25,2.1113284826278687,0.0,0.0,0.0,0.0,53.72101974487305,25.8828125,19.9375,13.724387645721436,5.6875,32.78125,36.23221397399902,22.578125,0.0,53.34375,16.84375,24.5625,10.546875,12.34375,27.9296875,27.6328125,8.854166746139526,2.5546875,47.71875,0.0
2000-05-18,32.081116676330566,11.3359375,0.0,65.140625,2.077148735523224,0.0,0.0,0.0,0.0,53.15022945404053,25.7890625,19.78125,13.751490592956543,5.5234375,32.359375,36.37813472747803,22.546875,0.0,52.546875,17.0625,24.234375,10.50390625,12.125,27.6875,27.828125,8.796875,2.52734375,48.359375,0.0
2000-05-19,32.78214645385742,11.28125,0.0,64.015625,2.0126954913139343,0.0,0.0,0.0,0.0,52.824063301086426,26.0859375,19.4609375,13.765042543411255,5.421875,32.546875,36.53864860534668,22.84375,0.0,51.328125,16.84375,24.671875,10.4921875,12.09375,27.3671875,27.8125,8.53125,2.5136719942092896,48.359375,0.0
2000-05-22,33.83007621765137,11.484375,0.0,63.484375,1.996093988418579,0.0,0.0,0.0,0.0,54.21768283843994,26.828125,19.7265625,13.853127479553223,5.2421875,33.6796875,36.1300687789917,23.234375,0.0,51.953125,16.859375,25.171875,10.41796875,11.96875,27.6328125,27.8671875,8.687500238418579,2.3515625,48.515625,0.0
2000-05-23,34.83464431762695,11.6171875,0.0,62.578125,1.9238282442092896,0.0,0.0,0.0,0.0,54.254746437072754,26.8203125,19.5703125,13.9954195022583,5.0859375,32.9375,34.90433120727539,23.6640625,0.0,51.609375,16.96875,25.109375,10.08203125,11.65625,27.375,28.390625,8.723958253860474,2.43359375,47.96875,0.0
2000-05-24,35.05145740509033,11.625,0.0,63.875,1.8896484971046448,0.0,0.0,0.0,0.0,53.995296478271484,26.6484375,19.6484375,14.246123790740967,5.0234375,33.2421875,33.53267288208008,23.5390625,0.0,51.109375,17.109375,25.171875,10.1953125,11.421875,27.46875,28.6015625,8.541666507720947,2.5234375,47.328125,0.0
2000-05-25,33.519309997558594,11.7109375,0.0,62.734375,1.8818362355232239,0.0,0.0,0.0,0.0,51.08204174041748,25.4609375,19.265625,14.171590566635132,4.9765625,33.34375,32.6863317489624,22.7890625,0.0,51.84375,16.46875,24.8125,10.04296875,11.359375,26.0859375,28.84375,8.114583253860474,2.53125,47.578125,0.0
2000-05-26,31.813713550567627,11.4765625,0.0,62.28125,1.8779297471046448,0.0,0.0,0.0,0.0,49.65877056121826,24.65625,19.0859375,13.866679191589355,4.828125,33.4609375,31.22711944580078,21.3203125,0.0,50.0,15.90625,24.5,9.796875,11.640625,25.5625,28.5625,7.901041507720947,2.49609375,47.484375,0.0
2000-05-30,31.755897521972656,11.3125,0.0,63.28125,1.8642579913139343,0.0,0.0,0.0,0.0,49.9626989364624,24.3671875,19.1796875,13.41947627067566,4.78125,33.765625,32.30693578720093,20.8359375,0.0,49.21875,15.90625,24.328125,9.86328125,11.53125,25.71875,28.3125,7.854166746139526,2.5234375,47.5,0.0
2000-05-31,32.377427101135254,11.2421875,0.0,62.34375,1.8623049855232239,0.0,0.0,0.0,0.0,50.81517696380615,22.9921875,19.140625,13.263632774353027,4.671875,33.875,32.65714740753174,20.984375,0.0,49.0625,15.71875,23.640625,9.875,11.578125,25.078125,28.21875,7.828125,2.4375,47.3125,0.0
2000-06-01,32.709874629974365,10.8359375,0.0,62.3125,1.878906488418579,0.0,0.0,0.0,0.0,50.34816646575928,23.2734375,18.9453125,13.263633012771606,4.546875,34.046875,31.985909938812256,20.90625,0.0,48.90625,15.609375,23.125,9.73046875,11.34375,24.671875,27.984375,7.906249761581421,2.4453125,46.375,0.0
2000-06-02,33.89512062072754,11.046875,0.0,63.765625,1.9238280057907104,0.0,0.0,0.0,0.0,50.95602226257324,23.828125,19.375,13.388985633850098,4.6640625,34.140625,32.70092296600342,20.59375,0.0,49.75,15.640625,23.796875,9.94921875,11.171875,24.890625,28.6328125,8.260416746139526,2.5234375,47.296875,0.0
2000-06-05,33.5626745223999,11.0859375,0.0,63.484375,1.9296875,0.0,0.0,0.0,0.0,51.222886085510254,23.2734375,19.2421875,13.199263095855713,4.6875,33.75,32.77388381958008,20.4140625,0.0,49.5625,15.390625,24.796875,9.80859375,11.140625,24.7421875,28.5546875,8.333333492279053,2.47265625,48.03125,0.0
2000-06-06,32.738783836364746,10.953125,0.0,63.328125,1.9423827528953552,0.0,0.0,0.0,0.0,50.65950679779053,23.2890625,18.9765625,13.114565134048462,4.765625,33.703125,32.32152843475342,20.2109375,0.0,49.4375,15.390625,25.859375,9.7890625,11.21875,24.3203125,28.15625,8.380208253860474,2.4091797471046448,46.90625,0.0
2000-06-07,32.117252349853516,11.1953125,0.0,63.625,1.93359375,0.0,0.0,0.0,0.0,50.06647777557373,23.7421875,19.0,13.04003119468689,4.640625,33.90625,31.57003355026245,20.03125,0.0,49.484375,15.296875,24.5625,9.75390625,11.234375,24.21875,27.84375,8.3125,2.3730469942092896,45.484375,0.0
2000-06-08,31.423450469970703,11.1953125,0.0,62.859375,1.9160159826278687,0.0,0.0,0.0,0.0,49.317779541015625,23.7734375,19.0078125,13.033255338668823,4.5390625,33.65625,31.518961906433105,19.8125,0.0,49.265625,15.046875,24.28125,9.59765625,11.140625,24.0234375,27.9453125,8.1875,2.3740234971046448,44.828125,0.0
2000-06-09,31.278908252716064,11.0859375,0.0,62.9375,1.9365237355232239,0.0,0.0,0.0,0.0,49.33260536193848,23.9765625,19.2578125,13.402536869049072,4.5,33.71875,31.270896434783936,19.921875,0.0,49.546875,14.75,24.265625,9.53515625,11.171875,23.9375,27.9375,8.09375,2.3066407442092896,44.984375,0.0
2000-06-12,31.84262228012085,11.234375,0.0,63.296875,1.9433597326278687,0.0,0.0,0.0,0.0,49.53275394439697,24.0625,18.859375,13.62613821029663,4.4453125,33.828125,31.373040676116943,19.875,0.0,48.015625,14.734375,24.359375,9.4765625,11.21875,24.1875,27.7890625,7.96875,2.2734375,45.125,0.0
2000-06-13,31.553537845611572,11.265625,0.0,63.21875,1.9482422471046448,0.0,0.0,0.0,0.0,50.16284656524658,23.625,18.6875,13.514337539672852,4.53125,33.828125,31.21252727508545,19.4375,0.0,47.328125,14.78125,24.96875,9.3359375,11.375,24.046875,27.21875,7.765625,2.3203125,44.40625,0.0
2000-06-14,31.582446575164795,10.9921875,0.0,64.625,1.9697267413139343,0.0,0.0,0.0,0.0,50.16284656524658,24.0078125,18.796875,13.660017251968384,4.6171875,33.921875,31.694067001342773,19.5703125,0.0,46.5,14.578125,24.625,9.328125,11.515625,23.8203125,27.2578125,7.9791669845581055,2.4003907442092896,44.921875,0.0
2000-06-15,32.30515766143799,10.890625,0.0,64.765625,1.968750238418579,0.0,0.0,0.0,0.0,51.14134407043457,24.0390625,18.859375,13.494009971618652,4.6796875,33.015625,31.081198692321777,19.5,0.0,44.8125,14.765625,24.140625,9.1328125,11.4375,23.6953125,27.1640625,7.723958253860474,2.4316407442092896,45.34375,0.0
2000-06-16,31.770351886749268,10.8125,0.0,65.46875,1.9731447398662567,0.0,0.0,0.0,0.0,51.4230318069458,23.828125,18.56640625,13.319533586502075,4.7734375,32.03125,30.687211990356445,19.3125,0.0,43.234375,14.734375,24.2734375,9.1328125,10.90625,23.24609375,26.93359375,7.619791746139526,2.42578125,44.8359375,0.0
2000-06-19,31.82816791534424,10.796875,0.0,67.296875,1.9628905057907104,0.0,0.0,0.0,0.0,49.703248023986816,23.2578125,18.484375,13.138280391693115,4.8515625,31.75,30.351593017578125,19.0546875,0.0,42.09375,14.5,23.453125,9.03125,10.875,22.7265625,26.6875,7.656249761581421,2.375,43.609375,0.0
2000-06-20,30.35383892059326,10.6796875,0.0,66.4375,1.9541015028953552,0.0,0.0,0.0,0.0,47.30148124694824,22.8359375,18.2578125,12.836757183074951,4.6875,31.109375,29.621987342834473,19.015625,0.0,42.53125,13.9375,23.125,8.8203125,10.578125,21.9140625,26.25,7.59375,2.3583984971046448,42.890625,0.0
2000-06-21,29.05295991897583,10.5859375,0.0,65.75,1.9511719942092896,0.0,0.0,0.0,0.0,47.14581108093262,22.9375,18.0234375,12.992600440979004,4.640625,30.984375,29.476065635681152,18.75,0.0,43.390625,13.84375,22.640625,8.5859375,10.625,21.5,25.9765625,7.510416507720947,2.30859375,42.6875,0.0
2000-06-22,28.951780796051025,10.3125,0.0,65.875,1.9667969942092896,0.0,0.0,0.0,0.0,47.25700283050537,23.0234375,17.8359375,13.023092269897461,4.765625,30.15625,29.373921394348145,18.6171875,0.0,43.3125,13.71875,22.3359375,8.50390625,10.703125,21.28125,25.90625,7.46875,2.3046875,42.65625,0.0
2000-06-23,29.06741428375244,10.1484375,0.0,66.03125,1.9951170086860657,0.0,0.0,0.0,0.0,46.50089168548584,23.109375,18.0234375,12.901127576828003,4.859375,29.484375,29.257184505462646,18.6796875,0.0,42.578125,13.5,21.640625,8.58984375,10.46875,21.46875,25.71875,7.385416507720947,2.31640625,42.140625,0.0
2000-06-26,28.96623468399048,10.2265625,0.0,66.71875,2.0019530057907104,0.0,0.0,0.0,0.0,44.54389476776123,23.1640625,17.9375,12.745283842086792,4.8125,29.078125,28.644315719604492,18.6171875,0.0,42.078125,13.515625,21.421875,8.5703125,10.484375,21.515625,25.59375,7.354166746139526,2.2753907442092896,41.78125,0.0
2000-06-27,29.992484092712402,10.15625,0.0,68.359375,1.9423829913139343,0.0,0.0,0.0,0.0,45.12209892272949,23.796875,18.296875,12.789326429367065,4.828125,29.71875,28.279512882232666,18.984375,0.0,41.6875,14.296875,21.421875,8.70703125,10.75,21.9140625,25.890625,7.416666507720947,2.2666015028953552,41.75,0.0
2000-06-28,30.476699829101562,10.53125,0.0,68.640625,2.00341796875,0.0,0.0,0.0,0.0,44.888593673706055,24.263671875,18.58984375,12.88334059715271,4.7519532442092896,29.7890625,28.578651428222656,19.23828125,0.0,41.25,14.015625,22.36328125,8.582031726837158,11.296875,22.458984375,26.146484375,7.423177242279053,2.2744140028953552,41.7421875,0.0
2000-06-29,29.934667110443115,10.984375,0.0,67.234375,2.128906488418579,0.0,0.0,0.0,0.0,44.63284969329834,23.890625,18.8515625,12.874024152755737,4.6171875,29.875,28.191959857940674,18.9921875,0.0,41.296875,13.890625,21.859375,8.62890625,11.875,22.5625,26.4453125,7.328125,2.26171875,42.453125,0.0
2000-06-30,29.12523126602173,10.515625,0.0,67.03125,2.095458745956421,0.0,0.0,0.0,0.0,43.40972709655762,23.8046875,19.1640625,12.697006464004517,4.625,30.375,28.060630798339844,18.96875,0.0,40.87890625,13.47265625,21.453125,8.50390625,11.25,22.3125,26.349609375,7.196614742279053,2.2636719942092896,42.703125,0.0
2000-07-03,28.67715072631836,10.3984375,0.0,67.875,2.0400392413139343,0.0,0.0,0.0,0.0,44.61061096191406,24.265625,19.765625,12.890963792800903,4.796875,30.328125,28.615131378173828,19.1015625,0.0,41.0625,13.53125,21.546875,8.66796875,11.109375,22.625,26.6171875,7.270833492279053,2.261718988418579,43.09375,0.0
2000-07-05,29.081868648529053,10.8828125,0.0,69.34375,2.0625,0.0,0.0,0.0,0.0,46.411935806274414,24.93359375,19.9375,12.926536560058594,4.7734375,29.515625,29.198815822601322,19.1015625,0.0,41.421875,13.859375,20.484375,8.80859375,11.25,22.5546875,27.0234375,7.359375,2.29296875,44.734375,0.0
2000-07-06,28.850601196289062,10.8671875,0.0,67.640625,2.0244142413139343,0.0,0.0,0.0,0.0,45.74477958679199,23.6875,19.4609375,12.755447387695312,4.7109375,29.390625,28.731868267059326,18.6875,0.0,42.171875,13.9375,20.328125,8.5078125,11.125,22.15625,24.0625,7.34375,2.28125,43.984375,0.0
2000-07-07,28.30134105682373,10.9609375,0.0,65.6328125,2.0136719942092896,0.0,0.0,0.0,0.0,43.47644329071045,24.0234375,19.1796875,12.785938739776611,4.6171875,29.203125,28.994526386260983,18.4609375,0.0,42.203125,13.90625,20.171875,8.4765625,11.09375,22.0703125,24.5,7.395833253860474,2.2421875,43.40625,0.0
2000-07-10,27.809898376464844,11.1953125,0.0,64.640625,2.039062738418579,0.0,0.0,0.0,0.0,43.865617752075195,24.078125,19.2734375,12.904515266418457,4.609375,29.359375,29.884644985198975,18.46875,0.0,42.0625,14.125,20.03125,8.57421875,11.109375,21.8671875,24.140625,7.421875,2.2441407442092896,43.34375,0.0
2000-07-11,27.737627506256104,11.1328125,0.0,64.484375,2.1455082297325134,0.0,0.0,0.0,0.0,45.68918323516846,24.3828125,19.109375,13.182322978973389,4.6328125,29.1875,31.62110662460327,18.7109375,0.0,43.0625,14.5,20.390625,8.84375,11.109375,22.265625,24.2578125,7.473958253860474,2.273437738418579,43.609375,0.0
2000-07-12,27.85326099395752,11.2265625,0.0,64.484375,2.1152342557907104,0.0,0.0,0.0,0.0,47.02349853515625,24.6796875,18.78125,13.273796558380127,4.5703125,28.96875,33.18246269226074,19.0859375,0.0,43.703125,14.46875,20.234375,9.0,11.375,22.5625,24.4609375,7.687500238418579,2.35546875,43.484375,0.0
2000-07-13,28.3880672454834,11.2109375,0.0,66.34375,2.140625238418579,0.0,0.0,0.0,0.0,47.24588489532471,24.7265625,18.6796875,13.26702070236206,4.484375,29.0,33.795331954956055,19.4140625,0.0,44.203125,14.4375,20.171875,9.02734375,11.609375,22.7421875,24.3125,7.640625,2.421875,43.65625,0.0
2000-07-14,28.648242473602295,11.15625,0.0,66.3125,2.1865234971046448,0.0,0.0,0.0,0.0,46.21179008483887,24.6171875,18.5546875,13.17554759979248,4.390625,29.3125,33.80992412567139,19.671875,0.0,44.421875,14.46875,19.703125,9.08203125,11.75,22.796875,24.6328125,7.515625,2.37109375,43.84375,0.0
2000-07-17,29.05296039581299,11.25,0.0,64.1328125,2.178711235523224,0.0,0.0,0.0,0.0,44.42158317565918,24.0625,18.1796875,13.106095314025879,4.34765625,28.4453125,33.64211368560791,19.296875,0.0,44.125,14.296875,19.484375,8.9296875,11.875,22.25,24.66796875,7.479166507720947,2.3730469942092896,43.578125,0.0
2000-07-18,28.30134105682373,11.1875,0.0,63.625,2.175781488418579,0.0,0.0,0.0,0.0,44.11024284362793,24.0625,18.171875,13.151832103729248,4.328125,28.609375,33.19705390930176,19.28125,0.0,43.765625,13.8125,19.5,8.9140625,11.921875,21.8828125,24.78125,7.223958253860474,2.39453125,43.28125,0.0
2000-07-19,27.911077976226807,11.1328125,0.0,64.375,2.191406488418579,0.0,0.0,0.0,0.0,43.93233394622803,23.796875,18.3515625,12.94855809211731,4.2265625,28.234375,32.744699478149414,19.2890625,0.0,43.140625,13.421875,19.0625,8.78515625,11.625,21.5703125,25.078125,7.223958492279053,2.453125,43.171875,0.0
2000-07-20,28.503700256347656,11.15625,0.0,64.234375,2.2324217557907104,0.0,0.0,0.0,0.0,43.05390930175781,23.546875,18.265625,12.84692096710205,4.1796875,28.0625,32.07346200942993,19.71875,0.0,42.375,13.1875,18.546875,8.90234375,11.671875,21.0546875,25.203125,7.239583253860474,2.53125,43.25,0.0
2000-07-21,29.009597778320312,11.5,0.0,65.0,2.21875,0.0,0.0,0.0,0.0,42.74256896972656,23.6640625,18.2421875,12.704628944396973,4.2265625,27.390625,32.161015033721924,19.8671875,0.0,42.03125,13.21875,18.0,9.1796875,11.6875,21.3046875,25.2265625,7.177083253860474,2.609375,43.2109375,0.0
2000-07-24,29.616674423217773,11.4921875,0.0,64.609375,2.198242485523224,0.0,0.0,0.0,0.0,42.33115482330322,23.625,17.7734375,12.768999338150024,4.140625,27.140625,32.45285701751709,19.328125,0.0,42.203125,13.28125,17.8125,9.3359375,11.28125,21.265625,25.125,7.21875,2.578125,43.421875,0.0
2000-07-25,30.10811758041382,11.609375,0.0,63.234375,2.2197265028953552,0.0,0.0,0.0,0.0,42.36451435089111,23.421875,17.9140625,13.019704103469847,4.1328125,27.546875,32.102646827697754,19.09765625,0.0,42.28125,13.265625,17.6875,9.484375,10.984375,21.22265625,25.0859375,7.317708492279053,2.62890625,43.78125,0.0
2000-07-26,30.397202491760254,11.8125,0.0,56.515625,2.1894534826278687,0.0,0.0,0.0,0.0,40.94124412536621,23.1328125,17.6875,13.14505672454834,4.1328125,27.3125,30.920685291290283,19.3359375,0.0,42.34375,13.21875,17.59375,9.4140625,10.84375,20.9609375,24.671875,7.156250238418579,2.62890625,42.984375,0.0
2000-07-27,30.455018520355225,11.7890625,0.0,53.265625,2.213867485523224,0.0,0.0,0.0,0.0,40.607665061950684,23.4765625,17.58203125,13.280572414398193,4.1328125,27.046875,30.89150047302246,19.4453125,0.0,42.640625,13.203125,17.703125,9.25,10.84375,20.8046875,24.9609375,7.044270992279053,2.65234375,42.9375,0.0
2000-07-28,30.51283550262451,11.828125,0.0,55.234375,2.190429985523224,0.0,0.0,0.0,0.0,40.407517433166504,23.7109375,17.9375,13.341554403305054,4.2890625,26.65625,30.789356231689453,19.484375,0.0,42.109375,13.265625,17.84375,9.046875,10.8125,20.515625,25.5390625,7.046875,2.64453125,42.609375,0.0
2000-07-31,30.859736442565918,12.2421875,0.0,54.90625,2.190429985523224,0.0,0.0,0.0,0.0,41.185869216918945,23.5390625,18.0390625,13.192487239837646,4.4765625,26.875,31.28548812866211,19.671875,0.0,42.109375,13.90625,17.90625,9.3359375,11.09375,20.4375,25.2734375,6.979166746139526,2.7578125,43.125,0.0
2000-08-01,30.88864517211914,12.3125,0.0,54.3125,2.1464844942092896,0.0,0.0,0.0,0.0,40.62990379333496,23.296875,18.0,13.182323455810547,4.53125,26.8125,31.971316814422607,19.703125,0.0,42.765625,13.96875,17.84375,9.60546875,11.0625,20.3671875,25.3671875,7.015624761581422,2.8828125,43.4375,0.0
2000-08-02,30.628469467163086,12.2421875,0.0,55.25,2.1542972326278687,0.0,0.0,0.0,0.0,40.096177101135254,23.171875,17.859375,13.05019497871399,4.5390625,26.546875,31.72325086593628,19.640625,0.0,43.078125,14.25,18.046875,9.625,10.875,20.421875,25.53125,7.046875,2.9550782442092896,43.796875,0.0
2000-08-03,31.047640800476074,12.203125,0.0,54.3125,2.112304985523224,0.0,0.0,0.0,0.0,40.07393932342529,23.4765625,18.1015625,13.07052230834961,4.484375,26.5625,31.67947483062744,19.796875,0.0,43.5625,14.421875,17.609375,9.4296875,10.859375,20.5078125,26.0546875,7.114583253860474,2.984375,44.078125,0.0
2000-08-04,31.39454174041748,12.078125,0.0,53.90625,2.1318359971046448,0.0,0.0,0.0,0.0,39.829315185546875,22.2734375,18.0625,13.372045993804932,4.40625,26.453125,31.562737941741943,19.7890625,0.0,44.28125,14.46875,17.296875,9.48046875,10.796875,20.265625,25.796875,7.046875,2.94921875,44.296875,0.0
